"Date" "Value"
"2010-02-06" 0
"2010-02-07" 0
"2010-02-08" 0
"2010-02-09" 0
"2010-02-10" 0
"2010-02-11" 0
"2010-02-12" 0
"2010-02-13" 0.2
"2010-02-14" 0
"2010-02-15" 0
"2010-02-16" 0.4
"2010-02-17" 33.8
"2010-02-18" 0
"2010-02-19" 0
"2010-02-20" 0
"2010-02-21" 0
"2010-02-22" 0
"2010-02-23" 0
"2010-02-24" 0
"2010-02-25" 0
"2010-02-26" 0
"2010-02-27" 0
"2010-02-28" 0
"2010-03-01" 0
"2010-03-02" 0
"2010-03-03" 0
"2010-03-04" 0
"2010-03-05" 0
"2010-03-06" 18
"2010-03-07" 12.6
"2010-03-08" 0
"2010-03-09" 0
"2010-03-10" 0
"2010-03-11" 0
"2010-03-12" 0
"2010-03-13" 0
"2010-03-14" 0
"2010-03-15" 0
"2010-03-16" 0
"2010-03-17" 0
"2010-03-18" 5.6
"2010-03-19" 0
"2010-03-20" 0
"2010-03-21" 0
"2010-03-22" 0
"2010-03-23" 0
"2010-03-24" 0.2
"2010-03-25" 0
"2010-03-26" 0.4
"2010-03-27" 0
"2010-03-28" 0
"2010-03-29" 0
"2010-03-30" 12.2
"2010-03-31" 0
"2010-04-01" 12.2
"2010-04-02" 0
"2010-04-03" 0
"2010-04-04" 0
"2010-04-05" 1
"2010-04-06" 18.4
"2010-04-07" 2.4
"2010-04-08" 17
"2010-04-09" 0
"2010-04-10" 0
"2010-04-11" 0
"2010-04-12" 0
"2010-04-13" 0
"2010-04-14" 0
"2010-04-15" 0
"2010-04-16" 0
"2010-04-17" 0
"2010-04-18" 0
"2010-04-19" 0
"2010-04-20" 0
"2010-04-21" 0
"2010-04-22" 13.4
"2010-04-23" 1.8
"2010-04-24" 0
"2010-04-25" 0
"2010-04-26" 0
"2010-04-27" 7.8
"2010-04-28" 10
"2010-04-29" 71.4
"2010-04-30" 27.4
"2010-05-01" 5.4
"2010-05-02" 0
"2010-05-03" 0.8
"2010-05-04" 6.8
"2010-05-05" 0.6
"2010-05-06" 1
"2010-05-07" 28.8
"2010-05-08" 0
"2010-05-09" 0
"2010-05-10" 16.4
"2010-05-11" 3.8
"2010-05-12" 2.8
"2010-05-13" 44
"2010-05-14" 24.4
"2010-05-15" 0
"2010-05-16" 0
"2010-05-17" 1.2
"2010-05-18" 0
"2010-05-19" 80.8
"2010-05-20" 21.6
"2010-05-21" 100.2
"2010-05-22" 1.8
"2010-05-23" 0.8
"2010-05-24" 9.2
"2010-05-25" 43.8
"2010-05-26" 3.8
"2010-05-27" 21.6
"2010-05-28" 41
"2010-05-29" 125.2
"2010-05-30" 18.2
